| GET     | Wallets/Edit                                                                | wallets.edit                                   | \App\Modules\User\Controllers\WalletsController::edit                                                | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Edit/([^/]+)                                                        | wallets.edit.segment                           | \App\Modules\User\Controllers\WalletsController::edit/$1                                             | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Edit/([^/]+)/([^/]+)                                                | wallets.edit.segment.segment                   | \App\Modules\User\Controllers\WalletsController::edit/$1/$2                                          | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Feature-Manager                                                     | wallets.feature-manager                        | \App\Modules\User\Controllers\WalletsController::featureManager                                      | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Generate-Wallet                                                     | wallets.generate-wallet                        | \App\Modules\User\Controllers\WalletsController::generateWallet                                      | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Investments                                                         | wallets.investments                            | \App\Modules\User\Controllers\WalletsController::investments                                         | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Investment/Edit/Account/([^/]+)                                     | wallets.investment.edit                        | \App\Modules\User\Controllers\WalletsController::editInvestAccount/$1                                | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Link-Account                                                        | wallets.link-account                           | \App\Modules\User\Controllers\WalletsController::linkAccount                                         | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Link-Account/([^/]+)                                                | wallets.link-account.segment                   | \App\Modules\User\Controllers\WalletsController::linkAccount/$1                                      | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Link-Account/([^/]+)/([^/]+)                                        | wallets.link-account.segment.segment           | \App\Modules\User\Controllers\WalletsController::linkAccount/$1                                      | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
